air_temp,albedo,azimuth,clearsky_dhi,clearsky_dni,clearsky_ghi,clearsky_gti,cloud_opacity,dewpoint_temp,dhi,dni,ghi,gti,precipitable_water,precipitation_rate,relative_humidity,surface_pressure,snow_depth,snow_water_equivalent,wind_speed_10m,period_end,period
22,0.2,-72,72,486,196,113,0,9.3,72,486,196,113,15.3,0,44.9,863.8,0,0,2.2,2023-07-02T03:00:00+00:00,PT30M
22,0.2,-76,91,586,296,213,0,9,91,586,296,213,15.6,0,42.4,864.1,0,0,1.9,2023-07-02T03:30:00+00:00,PT30M
23,0.2,-79,106,657,398,322,0,8.7,106,657,398,322,16,0,39.8,864.4,0,0,1.4,2023-07-02T04:00:00+00:00,PT30M
24,0.2,-83,119,711,500,433,0,8.1,119,711,500,433,16.4,0,35.4,864.7,0,0,0.7,2023-07-02T04:30:00+00:00,PT30M
27,0.2,-87,129,752,597,543,0,7.4,129,752,597,543,16.8,0,29.7,864.9,0,0,0.5,2023-07-02T05:00:00+00:00,PT30M
28,0.2,-92,139,782,687,646,0,7.3,139,782,687,646,17.2,0,27.5,865,0,0,0.9,2023-07-02T05:30:00+00:00,PT30M
28,0.2,-96,139,820,772,744,0,7.8,139,820,772,744,17.4,0,28.1,865.1,0,0,1.3,2023-07-02T06:00:00+00:00,PT30M
28,0.2,-102,129,863,849,833,0,8.3,129,863,849,833,17.6,0,28.9,865.1,0,0,1.7,2023-07-02T06:30:00+00:00,PT30M
28,0.2,-109,125,889,912,906,0,8.8,125,889,912,906,17.7,0,29.9,865.1,0,0,2.1,2023-07-02T07:00:00+00:00,PT30M
29,0.2,-119,127,899,960,962,0,8.8,127,899,960,962,17.7,0,28.7,865.1,0,0,2.5,2023-07-02T07:30:00+00:00,PT30M
30,0.2,-134,128,906,994,1002,0,8.4,128,906,994,1002,17.7,0,25.6,865,0,0,2.8,2023-07-02T08:00:00+00:00,PT30M
31,0.2,-157,129,909,1013,1025,0,8.2,129,909,1013,1025,17.6,0,24.3,864.8,0,0,3,2023-07-02T08:30:00+00:00,PT30M
31,0.2,173,130,910,1017,1030,0,8.3,130,910,1017,1030,17.5,0,24.7,864.7,0,0,3.3,2023-07-02T09:00:00+00:00,PT30M
31,0.2,146,130,909,1008,1018,0,7.9,130,909,1008,1018,16.9,0,23.6,864.4,0,0,3.4,2023-07-02T09:30:00+00:00,PT30M
32,0.2,127,131,904,985,990,0,6.8,131,904,985,990,15.7,0,21.2,863.9,0,0,3.4,2023-07-02T10:00:00+00:00,PT30M
32,0.2,114,132,894,945,944,0,6.2,132,894,945,944,15.2,0,20,863.6,0,0,3.5,2023-07-02T10:30:00+00:00,PT30M
32,0.2,106,131,878,890,880,0,6.2,131,878,890,880,15.2,0,19.7,863.4,0,0,3.5,2023-07-02T11:00:00+00:00,PT30M
32,0.2,100,130,857,823,801,0,6,130,857,823,801,15.1,0,19.4,863.3,0,0,3.5,2023-07-02T11:30:00+00:00,PT30M
32,0.2,94,124,839,746,711,0,5.8,124,839,746,711,15,0,19.1,863.3,0,0,3.4,2023-07-02T12:00:00+00:00,PT30M
32,0.2,90,112,824,660,612,0,5.7,112,824,660,612,15,0,18.9,863.2,0,0,3.3,2023-07-02T12:30:00+00:00,PT30M
32,0.2,85,103,792,566,503,0,5.6,103,792,566,503,15.1,0,18.9,863,0,0,3.2,2023-07-02T13:00:00+00:00,PT30M
32,0.2,82,97,739,463,389,0,5.7,97,739,463,389,15.3,0,19.4,863,0,0,3,2023-07-02T13:30:00+00:00,PT30M
31,0.2,78,89,668,358,274,0,6,89,668,358,274,15.7,0,20.3,863.1,0,0,2.8,2023-07-02T14:00:00+00:00,PT30M
31,0.2,74,78,571,253,166,0,6.1,78,571,253,166,16,0,20.7,863.1,0,0,2.4,2023-07-02T14:30:00+00:00,PT30M
31,0.2,70,61,433,153,74,0,6,61,433,153,74,16.4,0,20.5,863.1,0,0,1.9,2023-07-02T15:00:00+00:00,PT30M
31,0.2,66,38,229,66,30,0,5.6,38,229,66,30,16.7,0,20.2,863.2,0,0,1.4,2023-07-02T15:30:00+00:00,PT30M
31,0.2,62,8,15,9,7,19.9,4.9,8,10,8,7,17.2,0,19.6,863.2,0,0,0.9,2023-07-02T16:00:00+00:00,PT30M
30,0.2,57,0,0,0,0,31.6,5.2,0,0,0,0,17.6,0,21.3,863.3,0,0,0.5,2023-07-02T16:30:00+00:00,PT30M
28,0.2,52,0,0,0,0,37.4,6.3,0,0,0,0,18,0,26,863.6,0,0,0.2,2023-07-02T17:00:00+00:00,PT30M
27,0.2,47,0,0,0,0,45.3,6.8,0,0,0,0,18.6,0,28.5,863.8,0,0,0.1,2023-07-02T17:30:00+00:00,PT30M
27,0.2,42,0,0,0,0,37.3,6.7,0,0,0,0,19.1,0,28.3,864.1,0,0,0.3,2023-07-02T18:00:00+00:00,PT30M
26,0.2,35,0,0,0,0,38.3,6.4,0,0,0,0,19.7,0,28,864.3,0,0,0.5,2023-07-02T18:30:00+00:00,PT30M
26,0.2,29,0,0,0,0,39,6.1,0,0,0,0,20.3,0,27.6,864.5,0,0,0.8,2023-07-02T19:00:00+00:00,PT30M
26,0.2,22,0,0,0,0,38.8,6,0,0,0,0,20.8,0,28.3,864.6,0,0,1.1,2023-07-02T19:30:00+00:00,PT30M
25,0.2,14,0,0,0,0,38.8,6,0,0,0,0,21.3,0,30.2,864.8,0,0,1.2,2023-07-02T20:00:00+00:00,PT30M
24,0.2,6,0,0,0,0,39.2,6.2,0,0,0,0,21.8,0,31.9,864.9,0,0,1.3,2023-07-02T20:30:00+00:00,PT30M
24,0.2,-2,0,0,0,0,39.6,6.5,0,0,0,0,22.1,0,33.4,865,0,0,1.2,2023-07-02T21:00:00+00:00,PT30M
23,0.2,-10,0,0,0,0,38,6.6,0,0,0,0,22.2,0,34.6,865.1,0,0,1.2,2023-07-02T21:30:00+00:00,PT30M
23,0.2,-18,0,0,0,0,39.2,6.6,0,0,0,0,22,0,35.7,865.2,0,0,1.3,2023-07-02T22:00:00+00:00,PT30M
22,0.2,-25,0,0,0,0,39.6,6.4,0,0,0,0,21.9,0,36,865.3,0,0,1.4,2023-07-02T22:30:00+00:00,PT30M
22,0.2,-32,0,0,0,0,43.1,6.4,0,0,0,0,21.9,0,35.7,865.4,0,0,1.4,2023-07-02T23:00:00+00:00,PT30M
22,0.2,-38,0,0,0,0,37.5,6.2,0,0,0,0,21.7,0,35.3,865.3,0,0,1.4,2023-07-02T23:30:00+00:00,PT30M
22,0.2,-44,0,0,0,0,38.6,6.1,0,0,0,0,21.5,0,34.9,865.1,0,0,1.3,2023-07-03T00:00:00+00:00,PT30M
22,0.2,-50,0,0,0,0,33,6,0,0,0,0,21.4,0,34.9,865.2,0,0,1.3,2023-07-03T00:30:00+00:00,PT30M
22,0.2,-55,0,0,0,0,29.4,5.9,0,0,0,0,21.5,0,35,865.6,0,0,1.2,2023-07-03T01:00:00+00:00,PT30M
22,0.2,-59,0,0,0,0,21,5.8,0,0,0,0,21.5,0,34.8,865.8,0,0,1,2023-07-03T01:30:00+00:00,PT30M
23,0.2,-64,22,23,24,21,8.3,5.9,21,22,23,20,21.6,0,34,866,0,0,0.9,2023-07-03T02:00:00+00:00,PT30M
23,0.2,-68,59,161,85,53,0,6.1,59,161,85,53,21.6,0,33.9,866.1,0,0,0.9,2023-07-03T02:30:00+00:00,PT30M
23,0.2,-72,91,304,168,113,0,6.4,91,304,168,113,21.5,0,34.4,866.2,0,0,1.1,2023-07-03T03:00:00+00:00,PT30M
23,0.2,-76,120,411,263,201,0,6.9,120,411,263,201,21.4,0,35.5,866.3,0,0,1.1,2023-07-03T03:30:00+00:00,PT30M
23,0.2,-79,144,495,364,302,0,7.7,144,495,364,302,21.1,0,37.2,866.5,0,0,1.1,2023-07-03T04:00:00+00:00,PT30M
24,0.2,-83,164,562,465,408,0,7.9,164,562,465,408,20.9,0,35,866.6,0,0,1.1,2023-07-03T04:30:00+00:00,PT30M
27,0.2,-87,181,614,562,514,0,7.5,181,614,562,514,20.6,0,29.7,866.6,0,0,1.1,2023-07-03T05:00:00+00:00,PT30M
28,0.2,-92,195,654,653,616,0,7.4,195,654,653,616,20.3,0,27.5,866.5,0,0,1.3,2023-07-03T05:30:00+00:00,PT30M
28,0.2,-97,213,673,732,706,0,7.7,213,673,732,706,20.1,0,27.9,866.5,0,0,1.6,2023-07-03T06:00:00+00:00,PT30M
28,0.2,-102,236,674,798,782,0,7.8,236,674,798,782,19.9,0,28,866.4,0,0,1.9,2023-07-03T06:30:00+00:00,PT30M
28,0.2,-110,253,678,854,847,0,8,253,678,854,847,19.7,0,27.9,866.4,0,0,2.3,2023-07-03T07:00:00+00:00,PT30M
29,0.2,-119,265,685,899,899,0,7.7,265,685,899,899,19.6,0,26.1,866.4,0,0,2.5,2023-07-03T07:30:00+00:00,PT30M
31,0.2,-134,273,688,931,935,0,7.2,273,688,931,935,19.5,0,22.9,866.4,0,0,2.7,2023-07-03T08:00:00+00:00,PT30M
32,0.2,-157,280,688,948,956,0,6.9,280,688,948,956,19.3,0,21.3,866.2,0,0,2.8,2023-07-03T08:30:00+00:00,PT30M
32,0.2,173,270,705,958,967,0,6.8,270,705,958,967,19,0,21,865.8,0,0,2.8,2023-07-03T09:00:00+00:00,PT30M
32,0.2,146,244,742,961,968,0,6.6,244,742,961,968,18.5,0,20.6,865.5,0,0,2.9,2023-07-03T09:30:00+00:00,PT30M
32,0.2,127,232,752,941,945,0,6.5,232,752,941,945,17.8,0,20,865.1,0,0,3,2023-07-03T10:00:00+00:00,PT30M
33,0.2,115,232,733,900,898,0,6.5,232,733,900,898,17.4,0,19.8,864.8,0,0,3.1,2023-07-03T10:30:00+00:00,PT30M
33,0.2,106,232,707,844,833,0,6.8,232,707,844,833,17.3,0,19.9,864.7,0,0,3.4,2023-07-03T11:00:00+00:00,PT30M
33,0.2,100,230,673,774,754,0,6.6,230,673,774,754,17.2,0,19.4,864.5,0,0,3.5,2023-07-03T11:30:00+00:00,PT30M
33,0.2,94,224,634,694,664,0,5.9,224,634,694,664,17.1,0,18.4,864.2,0,0,3.4,2023-07-03T12:00:00+00:00,PT30M
33,0.2,90,212,590,606,566,0,5.5,212,590,606,566,17,0,17.8,864.1,0,0,3.4,2023-07-03T12:30:00+00:00,PT30M
33,0.2,86,198,533,509,461,0,5.5,198,533,509,461,17.1,0,17.6,864,0,0,3.3,2023-07-03T13:00:00+00:00,PT30M
33,0.2,82,178,462,407,354,0,5.5,178,462,407,354,17.2,0,17.8,864,0,0,3.2,2023-07-03T13:30:00+00:00,PT30M
33,0.2,78,153,373,304,250,0,5.4,153,373,304,250,17.5,0,18.4,864.1,0,0,3,2023-07-03T14:00:00+00:00,PT30M
32,0.2,74,122,265,204,158,0,5,122,265,204,158,17.7,0,18.1,864.2,0,0,2.7,2023-07-03T14:30:00+00:00,PT30M
32,0.2,70,85,140,115,86,0,4.1,85,140,115,86,18,0,17,864.3,0,0,2.3,2023-07-03T15:00:00+00:00,PT30M
32,0.2,66,44,31,48,42,0,3.6,44,31,48,42,18.3,0,16.5,864.4,0,0,1.7,2023-07-03T15:30:00+00:00,PT30M
32,0.2,62,7,0,7,7,11.7,3.3,7,0,7,6,18.6,0,16.5,864.5,0,0,1,2023-07-03T16:00:00+00:00,PT30M
31,0.2,57,0,0,0,0,33.2,3.8,0,0,0,0,18.8,0,18.1,864.6,0,0,0.5,2023-07-03T16:30:00+00:00,PT30M
29,0.2,53,0,0,0,0,39.3,5.2,0,0,0,0,19,0,21.9,864.9,0,0,0.4,2023-07-03T17:00:00+00:00,PT30M
28,0.2,47,0,0,0,0,44.4,5.7,0,0,0,0,19.3,0,23.8,865.1,0,0,0.5,2023-07-03T17:30:00+00:00,PT30M
28,0.2,42,0,0,0,0,34.8,5.6,0,0,0,0,19.7,0,23.4,865.2,0,0,0.9,2023-07-03T18:00:00+00:00,PT30M
28,0.2,36,0,0,0,0,35.5,5.4,0,0,0,0,20.1,0,23.2,865.3,0,0,1.2,2023-07-03T18:30:00+00:00,PT30M
28,0.2,29,0,0,0,0,37.7,5.1,0,0,0,0,20.7,0,23.2,865.3,0,0,1.4,2023-07-03T19:00:00+00:00,PT30M
27,0.2,22,0,0,0,0,39.2,5.1,0,0,0,0,21.1,0,24.3,865.4,0,0,1.5,2023-07-03T19:30:00+00:00,PT30M
26,0.2,14,0,0,0,0,39.4,5.1,0,0,0,0,21.5,0,26.5,865.5,0,0,1.6,2023-07-03T20:00:00+00:00,PT30M
25,0.2,6,0,0,0,0,39.8,5.2,0,0,0,0,21.8,0,28,865.5,0,0,1.6,2023-07-03T20:30:00+00:00,PT30M
25,0.2,-2,0,0,0,0,40.5,5.2,0,0,0,0,22,0,28.8,865.5,0,0,1.7,2023-07-03T21:00:00+00:00,PT30M
24,0.2,-10,0,0,0,0,40.9,5.6,0,0,0,0,22.3,0,30.5,865.5,0,0,1.7,2023-07-03T21:30:00+00:00,PT30M
23,0.2,-18,0,0,0,0,40.9,6.3,0,0,0,0,22.8,0,33.4,865.7,0,0,1.8,2023-07-03T22:00:00+00:00,PT30M
23,0.2,-25,0,0,0,0,40.5,7,0,0,0,0,23,0,36,865.7,0,0,1.9,2023-07-03T22:30:00+00:00,PT30M
23,0.2,-32,0,0,0,0,43.7,7.6,0,0,0,0,22.9,0,38,865.5,0,0,2,2023-07-03T23:00:00+00:00,PT30M
22,0.2,-38,0,0,0,0,40.9,8.1,0,0,0,0,22.8,0,39.8,865.5,0,0,2,2023-07-03T23:30:00+00:00,PT30M
22,0.2,-44,0,0,0,0,41.8,8.4,0,0,0,0,22.5,0,41.1,865.7,0,0,1.9,2023-07-04T00:00:00+00:00,PT30M
22,0.2,-50,0,0,0,0,37.7,8.7,0,0,0,0,22.4,0,42.1,865.9,0,0,1.9,2023-07-04T00:30:00+00:00,PT30M
22,0.2,-55,0,0,0,0,30,8.9,0,0,0,0,22.4,0,42.8,866,0,0,1.9,2023-07-04T01:00:00+00:00,PT30M
22,0.2,-59,0,0,0,0,16.2,9.2,0,0,0,0,22.5,0,43.6,866.1,0,0,1.8,2023-07-04T01:30:00+00:00,PT30M
22,0.2,-64,21,6,21,20,7.6,9.5,20,6,21,19,22.6,0,44.3,866.3,0,0,1.6,2023-07-04T02:00:00+00:00,PT30M
23,0.2,-68,61,80,74,57,3.9,9.6,61,66,72,57,22.7,0,43.7,866.5,0,0,1.4,2023-07-04T02:30:00+00:00,PT30M
23,0.2,-72,99,204,151,112,0,9.5,99,204,151,112,22.7,0,41.7,866.8,0,0,1.1,2023-07-04T03:00:00+00:00,PT30M
24,0.2,-76,132,321,244,194,0,9.4,132,321,244,194,22.8,0,40.4,867.1,0,0,0.7,2023-07-04T03:30:00+00:00,PT30M
24,0.2,-79,160,416,345,291,0,9.3,160,416,345,291,22.8,0,39.6,867.2,0,0,0.7,2023-07-04T04:00:00+00:00,PT30M
25,0.2,-83,183,491,445,394,0,8.7,183,491,445,394,22.8,0,35.5,867.4,0,0,0.9,2023-07-04T04:30:00+00:00,PT30M
27,0.2,-87,201,551,543,499,0,7.6,201,551,543,499,22.8,0,28.9,867.5,0,0,1.1,2023-07-04T05:00:00+00:00,PT30M
29,0.2,-92,215,601,635,600,0,7.4,215,601,635,600,22.7,0,26.5,867.6,0,0,1.5,2023-07-04T05:30:00+00:00,PT30M
29,0.2,-97,215,660,725,699,0,7.9,215,660,725,699,22.6,0,27.2,867.6,0,0,1.9,2023-07-04T06:00:00+00:00,PT30M
29,0.2,-102,200,731,809,794,0,8.3,200,731,809,794,22.5,0,27.7,867.5,0,0,2.3,2023-07-04T06:30:00+00:00,PT30M
29,0.2,-110,193,771,875,869,0,8.4,193,771,875,869,22.4,0,27.7,867.3,0,0,2.6,2023-07-04T07:00:00+00:00,PT30M
30,0.2,-120,199,782,922,924,0,8.5,199,782,922,924,22.3,0,26.7,867.2,0,0,2.8,2023-07-04T07:30:00+00:00,PT30M
31,0.2,-134,202,790,956,963,0,8.5,202,790,956,963,22.2,0,24.8,867.2,0,0,2.9,2023-07-04T08:00:00+00:00,PT30M
32,0.2,-157,203,796,976,986,0,8.5,203,796,976,986,22.1,0,23.8,867,0,0,3,2023-07-04T08:30:00+00:00,PT30M
32,0.2,173,207,793,979,990,0,8.6,207,793,979,990,22,0,23.6,866.7,0,0,3.1,2023-07-04T09:00:00+00:00,PT30M
32,0.2,146,212,782,967,976,0,8.3,212,782,967,976,21.7,0,22.5,866.4,0,0,3.2,2023-07-04T09:30:00+00:00,PT30M
33,0.2,127,214,770,941,946,0,7.4,214,770,941,946,21.1,0,20.7,865.9,0,0,3.5,2023-07-04T10:00:00+00:00,PT30M
33,0.2,115,213,756,901,900,0,7.2,213,756,901,900,20.6,0,20.1,865.6,0,0,3.6,2023-07-04T10:30:00+00:00,PT30M
33,0.2,106,211,736,847,837,0,7.6,211,736,847,837,20.3,0,20.5,865.4,0,0,3.7,2023-07-04T11:00:00+00:00,PT30M
33,0.2,100,206,710,781,761,0,7.5,206,710,781,761,19.9,0,20.3,865.1,0,0,3.6,2023-07-04T11:30:00+00:00,PT30M
33,0.2,94,199,679,703,673,0,6.8,199,679,703,673,19.6,0,19.2,864.9,0,0,3.5,2023-07-04T12:00:00+00:00,PT30M
34,0.2,90,189,641,616,575,0,6.3,189,641,616,575,19.3,0,18.4,864.7,0,0,3.4,2023-07-04T12:30:00+00:00,PT30M
34,0.2,86,176,592,521,470,0,6,176,592,521,470,19,0,17.8,864.5,0,0,3.3,2023-07-04T13:00:00+00:00,PT30M
33,0.2,82,159,528,421,363,0,5.9,159,528,421,363,18.8,0,18.1,864.3,0,0,3.2,2023-07-04T13:30:00+00:00,PT30M
33,0.2,78,139,445,318,257,0,6.1,139,445,318,257,18.8,0,19.2,864.2,0,0,3.1,2023-07-04T14:00:00+00:00,PT30M
32,0.2,74,113,335,216,161,0,5.9,113,335,216,161,18.8,0,19.3,864.1,0,0,2.9,2023-07-04T14:30:00+00:00,PT30M
32,0.2,70,81,199,124,85,0,5.3,81,199,124,85,18.8,0,18.4,864.2,0,0,2.7,2023-07-04T15:00:00+00:00,PT30M
32,0.2,66,44,58,52,41,0,4.8,44,58,52,41,18.9,0,17.8,864.4,0,0,2.3,2023-07-04T15:30:00+00:00,PT30M
32,0.2,62,7,1,7,7,21.1,4.2,7,1,7,6,19,0,17.4,864.5,0,0,1.7,2023-07-04T16:00:00+00:00,PT30M
31,0.2,57,0,0,0,0,30.1,4.5,0,0,0,0,19.3,0,18.8,864.7,0,0,1.3,2023-07-04T16:30:00+00:00,PT30M
29,0.2,53,0,0,0,0,44.4,5.5,0,0,0,0,19.7,0,22.2,864.9,0,0,1.2,2023-07-04T17:00:00+00:00,PT30M
28,0.2,47,0,0,0,0,55.1,6,0,0,0,0,20.2,0,24.3,865.1,0,0,1.2,2023-07-04T17:30:00+00:00,PT30M
28,0.2,42,0,0,0,0,52.6,5.9,0,0,0,0,20.7,0,24.5,865.4,0,0,1.2,2023-07-04T18:00:00+00:00,PT30M
28,0.2,36,0,0,0,0,41.8,5.8,0,0,0,0,21.3,0,24.3,865.5,0,0,1.3,2023-07-04T18:30:00+00:00,PT30M
28,0.2,29,0,0,0,0,51.8,5.4,0,0,0,0,21.8,0,23.6,865.5,0,0,1.4,2023-07-04T19:00:00+00:00,PT30M
28,0.2,22,0,0,0,0,52.1,4.9,0,0,0,0,22.3,0,23.1,865.6,0,0,1.5,2023-07-04T19:30:00+00:00,PT30M
27,0.2,14,0,0,0,0,41.7,4,0,0,0,0,22.7,0,22.7,865.6,0,0,1.6,2023-07-04T20:00:00+00:00,PT30M
27,0.2,6,0,0,0,0,43.3,3.4,0,0,0,0,23,0,22,865.6,0,0,1.6,2023-07-04T20:30:00+00:00,PT30M
27,0.2,-2,0,0,0,0,40.1,2.9,0,0,0,0,23.4,0,21,865.6,0,0,1.4,2023-07-04T21:00:00+00:00,PT30M
27,0.2,-10,0,0,0,0,43,3.1,0,0,0,0,23.3,0,21.9,865.7,0,0,1.4,2023-07-04T21:30:00+00:00,PT30M
26,0.2,-18,0,0,0,0,37.3,4,0,0,0,0,22.7,0,24.7,865.8,0,0,1.4,2023-07-04T22:00:00+00:00,PT30M
25,0.2,-25,0,0,0,0,50.3,4.5,0,0,0,0,22.4,0,26.5,865.8,0,0,1.3,2023-07-04T22:30:00+00:00,PT30M
25,0.2,-32,0,0,0,0,56.3,4.6,0,0,0,0,22.4,0,26.8,865.8,0,0,1,2023-07-04T23:00:00+00:00,PT30M
25,0.2,-38,0,0,0,0,51,4.7,0,0,0,0,22.3,0,27.2,865.8,0,0,1,2023-07-04T23:30:00+00:00,PT30M
25,0.2,-44,0,0,0,0,47.9,4.7,0,0,0,0,22.1,0,27.7,865.8,0,0,1.1,2023-07-05T00:00:00+00:00,PT30M
24,0.2,-50,0,0,0,0,44.7,4.8,0,0,0,0,21.8,0,28.4,865.9,0,0,1.2,2023-07-05T00:30:00+00:00,PT30M
24,0.2,-55,0,0,0,0,32.6,4.9,0,0,0,0,21.5,0,29.2,866.1,0,0,1.1,2023-07-05T01:00:00+00:00,PT30M
24,0.2,-59,0,0,0,0,27.5,5.1,0,0,0,0,21.3,0,29.8,866.2,0,0,0.9,2023-07-05T01:30:00+00:00,PT30M
24,0.2,-64,21,9,21,20,16.4,5.3,18,8,19,18,21.3,0,30.1,866.2,0,0,0.5,2023-07-05T02:00:00+00:00,PT30M
24,0.2,-68,60,105,77,56,0,5.5,60,105,77,56,21.4,0,30.4,866.3,0,0,0.2,2023-07-05T02:30:00+00:00,PT30M
24,0.2,-72,95,246,157,112,0,5.6,95,246,157,112,21.6,0,30.6,866.5,0,0,0.4,2023-07-05T03:00:00+00:00,PT30M
24,0.2,-76,125,372,254,197,0,6.2,125,372,254,197,21.7,0,31.9,866.7,0,0,0.7,2023-07-05T03:30:00+00:00,PT30M
24,0.2,-80,148,474,357,297,0,7.3,148,474,357,297,21.8,0,34.4,866.9,0,0,1,2023-07-05T04:00:00+00:00,PT30M
25,0.2,-83,165,554,460,405,0,8,165,554,460,405,21.8,0,34,867,0,0,1.3,2023-07-05T04:30:00+00:00,PT30M
27,0.2,-87,177,618,560,513,0,8.2,177,618,560,513,21.7,0,30.9,867,0,0,1.5,2023-07-05T05:00:00+00:00,PT30M
28,0.2,-92,186,668,653,616,0,8.4,186,668,653,616,21.6,0,29.3,866.9,0,0,1.7,2023-07-05T05:30:00+00:00,PT30M
28,0.2,-97,186,721,741,715,0,8.3,186,721,741,715,21.5,0,29,866.8,0,0,2,2023-07-05T06:00:00+00:00,PT30M
28,0.2,-102,175,775,821,806,0,8.1,175,775,821,806,21.3,0,28.5,866.6,0,0,2.4,2023-07-05T06:30:00+00:00,PT30M
28,0.2,-110,169,812,887,881,0,8,169,812,887,881,21.1,0,28,866.4,0,0,2.7,2023-07-05T07:00:00+00:00,PT30M
29,0.2,-120,167,832,937,940,0,7.7,167,832,937,940,20.9,0,26.2,866.3,0,0,3,2023-07-05T07:30:00+00:00,PT30M
30,0.2,-134,165,846,973,982,0,7.2,165,846,973,982,20.5,0,23.4,866.1,0,0,3.3,2023-07-05T08:00:00+00:00,PT30M
31,0.2,-157,164,855,994,1007,0,6.8,164,855,994,1007,20.1,0,21.8,865.9,0,0,3.5,2023-07-05T08:30:00+00:00,PT30M
31,0.2,174,175,842,996,1009,0,6.5,175,842,996,1009,19.7,0,21.1,865.7,0,0,3.7,2023-07-05T09:00:00+00:00,PT30M
32,0.2,146,199,806,977,987,0,6.1,199,806,977,987,19.4,0,20.2,865.4,0,0,4,2023-07-05T09:30:00+00:00,PT30M
32,0.2,127,208,784,947,953,0,5.6,208,784,947,953,19.3,0,19,865,0,0,4.2,2023-07-05T10:00:00+00:00,PT30M
32,0.2,115,203,776,909,908,0,5.1,203,776,909,908,19,0,18.1,864.7,0,0,4.4,2023-07-05T10:30:00+00:00,PT30M
33,0.2,107,196,764,857,848,0,4.6,196,764,857,848,18.7,0,17.3,864.5,0,0,4.5,2023-07-05T11:00:00+00:00,PT30M
33,0.2,100,188,747,792,773,0,4,188,747,792,773,18.4,0,16.5,864.2,0,0,4.5,2023-07-05T11:30:00+00:00,PT30M
33,0.2,95,174,733,718,687,0,3.5,174,733,718,687,18.3,0,15.8,863.8,0,0,4.5,2023-07-05T12:00:00+00:00,PT30M
33,0.2,90,155,722,636,592,0,3.2,155,722,636,592,18.3,0,15.3,863.6,0,0,4.4,2023-07-05T12:30:00+00:00,PT30M
33,0.2,86,139,692,543,488,0,2.8,139,692,543,488,18.4,0,14.8,863.5,0,0,4.3,2023-07-05T13:00:00+00:00,PT30M
33,0.2,82,128,636,443,377,0,3.1,128,636,443,377,18.5,0,15.4,863.4,0,0,4.2,2023-07-05T13:30:00+00:00,PT30M
32,0.2,78,114,559,339,267,0,3.8,114,559,339,267,18.6,0,17,863.4,0,0,4,2023-07-05T14:00:00+00:00,PT30M
31,0.2,74,96,452,235,164,0,3.6,96,452,235,164,18.7,0,17.4,863.4,0,0,3.8,2023-07-05T14:30:00+00:00,PT30M
31,0.2,70,73,308,138,80,0,2.8,73,308,138,80,18.8,0,16.2,863.4,0,0,3.6,2023-07-05T15:00:00+00:00,PT30M
31,0.2,66,42,124,58,37,0,1.9,42,124,58,37,19.1,0,15.3,863.5,0,0,3.2,2023-07-05T15:30:00+00:00,PT30M
31,0.2,62,8,4,8,7,17.1,1.2,7,3,7,7,19.6,0,14.5,863.7,0,0,2.6,2023-07-05T16:00:00+00:00,PT30M
30,0.2,58,0,0,0,0,33.6,1.1,0,0,0,0,20.3,0,15.3,863.9,0,0,2.2,2023-07-05T16:30:00+00:00,PT30M
29,0.2,53,0,0,0,0,40.8,1.8,0,0,0,0,21,0,17.8,864.1,0,0,1.9,2023-07-05T17:00:00+00:00,PT30M
28,0.2,48,0,0,0,0,43.9,2.4,0,0,0,0,21.7,0,19.7,864.4,0,0,1.8,2023-07-05T17:30:00+00:00,PT30M
28,0.2,42,0,0,0,0,40,3,0,0,0,0,22.4,0,20.5,864.8,0,0,1.9,2023-07-05T18:00:00+00:00,PT30M
27,0.2,36,0,0,0,0,42.2,3.2,0,0,0,0,23,0,21.1,865.1,0,0,1.8,2023-07-05T18:30:00+00:00,PT30M
27,0.2,29,0,0,0,0,42.4,3.1,0,0,0,0,23.4,0,21.2,865.2,0,0,1.7,2023-07-05T19:00:00+00:00,PT30M
26,0.2,22,0,0,0,0,41.8,3.2,0,0,0,0,23.8,0,22.3,865.4,0,0,1.4,2023-07-05T19:30:00+00:00,PT30M
25,0.2,14,0,0,0,0,44.4,3.6,0,0,0,0,24.1,0,24.6,865.7,0,0,1.1,2023-07-05T20:00:00+00:00,PT30M
25,0.2,6,0,0,0,0,47.3,4.2,0,0,0,0,24.3,0,26.7,865.8,0,0,0.9,2023-07-05T20:30:00+00:00,PT30M
24,0.2,-2,0,0,0,0,45.5,4.9,0,0,0,0,24.5,0,28.7,865.8,0,0,0.9,2023-07-05T21:00:00+00:00,PT30M
24,0.2,-10,0,0,0,0,42.7,5.7,0,0,0,0,24.5,0,31.5,865.9,0,0,1,2023-07-05T21:30:00+00:00,PT30M
23,0.2,-17,0,0,0,0,48,6.5,0,0,0,0,24.2,0,35.5,866.1,0,0,1.1,2023-07-05T22:00:00+00:00,PT30M
22,0.2,-25,0,0,0,0,49.6,6.9,0,0,0,0,23.9,0,38,866.1,0,0,1.3,2023-07-05T22:30:00+00:00,PT30M
22,0.2,-32,0,0,0,0,50.3,7,0,0,0,0,23.4,0,38.7,866.1,0,0,1.6,2023-07-05T23:00:00+00:00,PT30M
21,0.2,-38,0,0,0,0,46,7.2,0,0,0,0,22.8,0,39.8,866,0,0,1.8,2023-07-05T23:30:00+00:00,PT30M
